n,estimate
11865, 11621.056740
11866, 11623.585224
11867, 10528.275752
11868, 12516.002221
11869, 11093.235430
11870, 11780.692118
11871, 11013.130579
11872, 12771.181520
11873, 11373.391191
11874, 11416.156066
11875, 11764.725248
11876, 10970.716010
11877, 12064.598447
11878, 11381.585449
11879, 11579.614166
11880, 11263.066834
11881, 12501.517926
11882, 13173.298062
11883, 11793.887644
11884, 12623.827648
11885, 12070.146994
11886, 12208.597534
11887, 10604.006282
11888, 12428.869827
11889, 12065.565439
11890, 11072.647637
11891, 11591.309008
11892, 12929.060749
11893, 12256.944166
11894, 11981.421950
11895, 12169.782409
11896, 11986.988648
11897, 12254.411314
11898, 11874.056489
11899, 11955.285490
11900, 12323.756583
11901, 12724.015602
11902, 11875.736773
11903, 11691.007893
11904, 12064.688481
11905, 12550.474208
11906, 12086.114065
11907, 11539.608587
11908, 11838.170000
11909, 12759.724571
11910, 11624.798543
11911, 11610.900614
11912, 11496.937631
11913, 11526.491046
11914, 12249.510559
11915, 11407.639651
11916, 13209.513255
11917, 13066.882886
11918, 11835.471779
11919, 12243.459841
11920, 11896.888876
11921, 11664.028382
11922, 12576.900954
11923, 11685.913295
11924, 12690.056277
11925, 11153.751726
11926, 11474.347874
11927, 11602.836437
11928, 12206.884350
11929, 12360.399750
11930, 11984.091764
11931, 11936.434751
11932, 11375.048126
11933, 11864.739632
11934, 12487.179761
11935, 12025.726645
11936, 10983.161238
11937, 11946.820472
11938, 11561.644698
11939, 11873.236104
11940, 11321.358888
11941, 12309.208882
11942, 11709.151312
11943, 11267.360017
11944, 12669.947740
11945, 11843.602387
11946, 12260.096748
11947, 12544.248754
11948, 11468.354376
11949, 11828.585863
11950, 11720.993802
11951, 11018.871134
11952, 12644.511652
11953, 11172.078010
11954, 10925.587799
11955, 12577.183591
11956, 11003.249009
11957, 12629.450078
11958, 11639.363448
11959, 12265.879466
11960, 11847.893368
11961, 11688.812264
11962, 12485.793038
11963, 12237.345887
11964, 10672.940035
11965, 11416.214017
11966, 12533.210387
11967, 11156.329168
11968, 12431.323455
11969, 11750.879783
11970, 12586.140409
11971, 12163.031452
11972, 12413.262494
11973, 10907.067418
11974, 11098.597473
11975, 12051.544130
11976, 11853.657724
11977, 10927.525687
11978, 12640.055641
11979, 11594.138319
11980, 11162.952939
11981, 12494.499320
11982, 12721.523469
11983, 12438.064869
11984, 11910.807230
11985, 11585.091700
11986, 13022.457216
11987, 11739.915835
11988, 11655.450917
11989, 12847.202394
11990, 11899.000283
11991, 11950.354508
11992, 12107.671828
11993, 12412.201390
11994, 11688.508192
11995, 11666.261090
11996, 12897.090117
11997, 12596.514624
11998, 10920.458670
11999, 12547.412891
12000, 11229.546791
12001, 11904.276788
12002, 12772.092614
12003, 13031.581443
12004, 11800.001250
12005, 11681.512036
12006, 12250.477296
12007, 11993.058216
12008, 12272.922476
12009, 11882.061436
12010, 11643.065158
12011, 11406.858607
12012, 11914.310215
12013, 12915.254283
12014, 12236.920681
12015, 11632.219110
12016, 11884.120606
12017, 12114.994698
12018, 12176.356061
12019, 11391.848072
12020, 11855.174280
12021, 12847.455895
12022, 11582.856129
12023, 11211.526872
12024, 11272.953005
12025, 11472.425329
12026, 12061.755113
12027, 11726.164775
12028, 12675.511955
12029, 12652.971768
12030, 11857.435812
12031, 11342.221892
12032, 13352.899109
12033, 12625.788613
12034, 12535.341903
12035, 11222.539948
12036, 12770.928927
12037, 12526.875126
12038, 12539.594266
12039, 12928.561732
12040, 10827.583922
12041, 12027.038205
12042, 12004.916248
12043, 12378.911009
12044, 11062.582468
12045, 13406.669500
12046, 11404.418210
12047, 12088.837567
12048, 11879.285363
12049, 11921.248561
12050, 11669.153812
12051, 12795.772496
12052, 12060.411356
12053, 11947.333869
12054, 12294.752469
12055, 12144.690140
12056, 11617.182990
12057, 11372.018780
12058, 12343.714638
12059, 11841.980609
12060, 11651.090947
12061, 12015.943201
12062, 11756.035067
12063, 12078.411796
12064, 13143.947947
12065, 12543.387503
12066, 11462.554516
12067, 12375.043931
12068, 12043.323830
12069, 12293.887565
12070, 12187.012865
12071, 11149.552646
12072, 12998.497018
12073, 12126.454173
12074, 12870.346778
12075, 11169.948890
12076, 11593.381724
12077, 11519.009596
12078, 12324.372553
12079, 12189.005009
12080, 13363.651585
12081, 12789.620746
12082, 10840.618615
12083, 13066.456662
12084, 12531.817271
12085, 11861.373936
12086, 12046.655893
12087, 11528.984592
12088, 11544.192520
12089, 13299.733365
12090, 11827.417956
12091, 12714.186681
12092, 12649.030746
12093, 11861.915321
12094, 13112.598106
12095, 11871.727918
12096, 12267.831437
12097, 12129.265770
12098, 12239.342283
12099, 11468.872912
12100, 12503.856537
12101, 10973.020536
12102, 12745.554827
12103, 11835.325301
12104, 12014.452453
12105, 11760.809219
12106, 12545.159347
12107, 11695.183888
12108, 12549.466898
12109, 12042.819754
12110, 12214.623412
12111, 11802.927517
12112, 12284.665197
12113, 12187.685451
12114, 12461.152067
12115, 12127.043369
12116, 12543.668085
12117, 12129.704990
12118, 13032.508861
12119, 11948.495588
12120, 12373.753476
12121, 12703.236055
12122, 11544.008060
12123, 12825.120236
12124, 12333.565715
12125, 12259.075173
12126, 11534.415718
12127, 11750.924100
12128, 11404.345655
12129, 11418.705877
12130, 11385.454477
12131, 11818.982018
12132, 12138.326877
12133, 12685.363405
12134, 11650.517785
12135, 12089.429766
12136, 12103.137824
12137, 12773.067244
12138, 11915.448950
12139, 12110.160467
12140, 12182.513999
12141, 12069.941433
12142, 12568.718659
12143, 11430.665616
12144, 11251.898313
12145, 12985.468182
12146, 12678.807954
12147, 11746.390652
12148, 12764.591671
12149, 11587.656270
12150, 11902.144826
12151, 12144.220745
12152, 12683.599051
12153, 11969.721960
12154, 12516.466606
12155, 12657.819459
12156, 12737.125749
12157, 11615.395879
12158, 12859.747056
12159, 10958.526978
12160, 12119.831418
12161, 11953.746383
12162, 12014.151248
12163, 12186.758238
12164, 12515.392174
12165, 12094.155787
12166, 12215.187947
12167, 13324.542248
12168, 12297.290201
12169, 11649.566282
12170, 12992.739470
12171, 11951.254764
12172, 11679.472007
12173, 12335.595940
12174, 12619.775579
12175, 12245.165458
12176, 12103.737408
12177, 11734.349930
12178, 10849.167653
12179, 11834.607842
12180, 12567.080603
12181, 12460.412358
12182, 11628.613142
12183, 11400.853471
12184, 12740.421858
12185, 11934.643825
12186, 12270.056369
12187, 12191.205080
12188, 11900.405164
12189, 11604.283516
12190, 12539.092748
12191, 12263.731524
12192, 12351.602944
12193, 11490.567172
12194, 11346.500966
12195, 12005.230278
12196, 12031.240162
12197, 11094.024388
12198, 13039.783925
12199, 13219.816898
12200, 13043.296338
12201, 11909.085724
12202, 12194.623651
12203, 12514.252128
12204, 12091.159447
12205, 11563.401885
12206, 12225.522813
12207, 12312.860457
12208, 12662.876527
12209, 12483.470817
12210, 12075.065379
12211, 11868.847999
12212, 13094.895966
12213, 13483.351836
12214, 12599.584018
12215, 12362.546374
12216, 12286.851312
12217, 11385.508184
12218, 12385.616808
12219, 12763.011666
12220, 11345.544991
12221, 12514.368188
12222, 12929.437865
12223, 12134.479400
12224, 12549.118421
12225, 11362.049317
12226, 11923.579677
12227, 12454.515769
12228, 12016.255280
12229, 12045.286203
12230, 11761.363096
12231, 12118.816629
12232, 11453.528733
12233, 13441.838486
12234, 13531.219888
12235, 11683.091112
12236, 12844.007335
12237, 12450.438314
12238, 11915.487724
12239, 12143.645541
12240, 12315.257339
12241, 11563.084329
12242, 12670.730712
12243, 12253.385430
12244, 11960.978190
12245, 13318.669932
12246, 13452.458053
12247, 12266.757996
12248, 12102.831130
12249, 11328.598298
12250, 13342.825652
12251, 11676.660253
12252, 12325.556808
12253, 12223.174505
12254, 12516.776155
12255, 12266.096321
12256, 13511.458912
12257, 12283.094881
12258, 12669.779505
12259, 12499.398078
12260, 12666.106417
12261, 12519.595888
12262, 13387.510288
12263, 12482.165470
12264, 12828.545791
12265, 11985.513793
12266, 12794.950876
12267, 11542.855241
12268, 11014.993447
12269, 13023.366709
12270, 11768.573088
12271, 14009.412341
12272, 11263.012648
12273, 12840.952034
12274, 11566.672561
12275, 12684.519661
12276, 12190.881419
12277, 12247.759263
12278, 12005.509672
12279, 11432.289556
12280, 11911.260245
12281, 11622.915437
12282, 12330.356077
12283, 12162.286661
12284, 13251.025730
12285, 12717.877141
12286, 12032.380408
12287, 12272.499365
12288, 12264.714024
12289, 13327.505328
12290, 12735.785938
12291, 11908.388589
12292, 11831.321624
12293, 12211.475374
12294, 12212.882599
12295, 11499.964449
12296, 13251.627624
12297, 12193.797244
12298, 12529.485412
12299, 11697.790729
12300, 12338.304243
12301, 11460.997083
12302, 13356.613900
12303, 11742.598338
12304, 12693.909510
12305, 12005.920630
12306, 12534.786814
12307, 11941.795111
12308, 12413.038246
12309, 12241.798773
12310, 12089.043772
12311, 13385.790514
12312, 12556.731423
12313, 12881.879967
12314, 11585.057240
12315, 11613.457735
12316, 11709.142831
12317, 12968.300143
12318, 12040.655649
12319, 12297.524935
12320, 11385.497594
12321, 12566.533941
12322, 11846.585372
12323, 12068.648887
12324, 12610.582460
12325, 11723.015003
12326, 12518.585481
12327, 11766.859807
12328, 12741.375934
12329, 13464.568355
12330, 11775.766355
12331, 11729.239332
12332, 12516.047561
12333, 11634.560982
12334, 12115.862196
12335, 11900.050483
12336, 13192.752683
12337, 12662.648971
12338, 11275.982473
12339, 11829.913243
12340, 12832.291225
12341, 11268.422006
12342, 13148.231499
12343, 13119.523751
12344, 12197.180635
12345, 12083.768049
12346, 12277.121593
12347, 12827.820588
12348, 11429.212879
12349, 11893.539092
12350, 13449.522758
12351, 12029.441111
12352, 12127.125068
12353, 13826.288097
12354, 12583.758352
12355, 11998.595074
12356, 11581.743755
12357, 13611.383589
12358, 11486.524450
12359, 11946.731856
12360, 13275.629820
12361, 12597.923459
12362, 12414.811947
12363, 12827.676556
12364, 12881.950269
12365, 12395.861474
12366, 12228.083698
12367, 13883.743259
12368, 13586.352384
12369, 12476.787477
12370, 12694.759018
12371, 11335.266317
12372, 13728.262050
12373, 12700.296484
12374, 11868.200115
12375, 11539.991064
12376, 12018.849942
12377, 12061.327930
12378, 12633.044939
12379, 11033.624314
12380, 13069.932823
12381, 11293.921698
12382, 12142.234782
12383, 12800.865643
12384, 12407.300841
12385, 13618.533078
12386, 11797.107456
12387, 12106.378715
12388, 11879.792149
12389, 11943.815437
12390, 11871.764270
12391, 12520.408503
12392, 12091.973706
12393, 11895.173372
12394, 12640.229428
12395, 12265.188040
12396, 11970.828332
12397, 12797.022706
12398, 12198.176464
12399, 12170.156635
12400, 12875.302328
12401, 13052.602504
12402, 11399.684324
12403, 12483.368423
12404, 11255.548806
12405, 12086.005471
12406, 13208.601606
12407, 11501.405124
12408, 11932.966774
12409, 11891.941075
12410, 11957.114320
12411, 11964.581588
12412, 12357.859255
12413, 12596.888147
12414, 11447.216064
12415, 13113.114240
12416, 13022.572999
12417, 12308.571618
12418, 11737.668998
12419, 12330.212531
12420, 12673.435791
12421, 12382.074942
12422, 11939.897424
12423, 11478.750155
12424, 12194.233862
12425, 12414.682257
12426, 11987.031913
12427, 13913.300903
12428, 12733.611640
12429, 11593.978144
12430, 12544.950329
12431, 12490.197917
12432, 12625.153121
12433, 12236.201936
12434, 11697.813247
12435, 12619.063194
12436, 12219.778424
12437, 12437.182392
12438, 12873.790929
12439, 13112.935033
12440, 12946.179752
12441, 11407.832537
12442, 12370.052663
12443, 12391.492227
12444, 11769.837560
12445, 13037.633742
12446, 11209.144988
12447, 11821.520392
12448, 12379.624975
12449, 12440.759111
12450, 12011.229773
12451, 12418.157316
12452, 12584.124281
12453, 12858.857764
12454, 12240.599432
12455, 12609.023279
12456, 12617.299769
12457, 12026.689441
12458, 12712.947887
12459, 12166.624097
12460, 13090.101126
12461, 11268.380068
12462, 12074.530907
12463, 12272.446808
12464, 11730.982147
12465, 12531.977463
12466, 11804.296954
12467, 14257.389836
12468, 12883.515693
12469, 12577.704408
12470, 12495.247455
12471, 13455.847028
12472, 12494.933504
12473, 12640.492168
12474, 13133.158873
12475, 12990.100797
12476, 13168.350528
12477, 12775.101327
12478, 12036.644096
12479, 11761.226680
12480, 12103.143294
12481, 12651.273945
12482, 12709.842626
12483, 12718.290554
12484, 12372.518673
12485, 11784.407460
12486, 12230.191588
12487, 13814.646273
12488, 12946.600317
12489, 12738.069485
12490, 12631.653564
12491, 13851.364936
12492, 13090.107925
12493, 12968.934925
12494, 11760.506393
12495, 12505.634387
12496, 12092.071657
12497, 12456.356031
12498, 13083.436239
12499, 12965.826578
12500, 12466.990912
12501, 12109.399204
12502, 12985.736418
12503, 13829.638155
12504, 13962.153175
12505, 11945.077217
12506, 12368.793959
12507, 12855.824327
12508, 14096.863969
12509, 11790.685489
12510, 11901.603400
12511, 12601.764119
12512, 12136.120923
12513, 13089.667787
12514, 13055.866590
12515, 12270.025620
12516, 13119.315242
12517, 13074.387506
12518, 11965.258919
12519, 11624.542107
12520, 13307.880972
12521, 12915.177778
12522, 12693.337093
12523, 12720.400326
12524, 12779.851693
12525, 12194.412961
12526, 11816.373685
12527, 12735.116422
12528, 11931.460988
12529, 12424.066898
12530, 12598.396166
12531, 13211.972099
12532, 11867.493459
12533, 12341.389323
12534, 13612.608818
12535, 11453.612786
12536, 13076.657795
12537, 13238.479779
12538, 11690.675633
12539, 12542.302753
12540, 12601.496500
12541, 12034.830920
12542, 12091.573388
12543, 12578.243917
12544, 12408.850963
12545, 11421.060443
12546, 11543.568864
12547, 13273.303287
12548, 12503.618057
12549, 13212.936577
12550, 12538.451458
12551, 12277.975871
12552, 13030.017084
12553, 11880.263232
12554, 12650.857405
12555, 13776.217344
12556, 11788.018273
12557, 11623.283905
12558, 12122.167450
12559, 12568.103462
12560, 11796.690855
12561, 12594.305239
12562, 12810.554241
12563, 13069.042131
12564, 12111.809456
12565, 12693.777120
12566, 12428.688102
12567, 12413.739609
12568, 11638.002766
12569, 12048.548025
12570, 13190.452262
12571, 11967.969342
12572, 11546.073072
12573, 12776.523723
12574, 12878.785718
12575, 12521.604200
12576, 13857.250792
12577, 13028.436658
12578, 12265.485811
12579, 13356.405283
12580, 12056.810239
12581, 11320.086343
12582, 12729.307442
12583, 12784.778419
12584, 12053.049183
12585, 12939.630292
12586, 12951.947003
12587, 12618.609748
12588, 13007.491919
12589, 13047.017252
12590, 13296.353234
12591, 12590.186628
12592, 12721.460952
12593, 11807.482590
12594, 13602.397677
12595, 11680.933329
12596, 12809.400387
12597, 12900.527622
12598, 13613.521072
12599, 12405.947967
12600, 12148.907716
12601, 12971.804978
12602, 13348.141609
12603, 12623.505157
12604, 12971.178358
12605, 12308.045093
12606, 12401.015740
12607, 12596.450181
12608, 12682.695658
12609, 12901.834327
12610, 13116.370917
12611, 12747.830309
12612, 11958.021268
12613, 12756.709801
12614, 13621.982652
12615, 12027.914088
12616, 11701.432384
12617, 12324.906149
12618, 12829.864272
12619, 13641.671669
12620, 12788.861570
12621, 11703.535403
12622, 12392.999505
12623, 12239.958236
12624, 12103.982081
12625, 13277.611501
12626, 12172.475276
12627, 13127.836343
12628, 12888.450373
12629, 13174.829356
12630, 12561.869534
12631, 12119.198698
12632, 12547.554189
12633, 13166.700557
12634, 12949.113518
12635, 12973.515480
12636, 13163.259289
12637, 12196.982183
12638, 13024.416494
12639, 12634.681049
12640, 13343.053793
12641, 12588.007386
12642, 12438.426887
12643, 13797.653600
12644, 12579.274505
12645, 13437.217385
12646, 13090.516895
12647, 11096.369232
12648, 11601.565022
12649, 11507.675249
12650, 13137.083913
12651, 12755.390362
12652, 11556.423099
12653, 12304.076569
12654, 12603.746971
12655, 12826.134079
12656, 11179.913028
12657, 12665.043582
12658, 11964.310277
12659, 13616.113163
12660, 13679.968048
12661, 14094.532145
12662, 12748.357579
12663, 11822.361702
12664, 13008.729928
12665, 12434.151006
12666, 13764.765126
12667, 13612.872879
12668, 11729.781407
12669, 13064.987509
12670, 12784.892875
12671, 11563.989762
12672, 12296.671641
12673, 13203.907289
12674, 12286.472694
12675, 12489.182419
12676, 12153.294566
12677, 12576.219981
12678, 12936.738323
12679, 13877.759808
12680, 13389.970774
12681, 13113.402226
12682, 13101.576543
12683, 12176.097553
12684, 13013.659815
12685, 12868.116440
12686, 13049.622657
12687, 11763.119185
12688, 12272.075756
12689, 12724.693967
12690, 13351.690224
12691, 13414.089319
12692, 12134.224214
12693, 12325.506277
12694, 12404.278974
12695, 13530.542758
12696, 11828.886490
12697, 13497.218949
12698, 12442.864716
12699, 12585.312400
12700, 13112.433160
12701, 13024.722771
12702, 11394.034300
12703, 11704.146887
12704, 12407.465771
12705, 11989.807911
12706, 12555.459280
12707, 13016.848290
12708, 13022.718076
12709, 12794.304928
12710, 12084.220852
12711, 13370.605931
12712, 12058.388900
12713, 11525.841083
12714, 12348.434987
12715, 12598.425248
12716, 12093.551348
12717, 12661.877102
12718, 12988.251646
12719, 12765.867748
12720, 13669.713867
12721, 13916.412538
12722, 14228.780927
12723, 12657.875930
12724, 12578.460325
12725, 12945.894566
12726, 12387.875181
12727, 11814.327009
12728, 12493.760201
12729, 12178.055147
12730, 13033.425507
12731, 13514.135474
12732, 13661.649227
12733, 12933.880055
12734, 12004.335831
12735, 13151.861935
12736, 13149.767263
12737, 13185.347980
12738, 12573.163251
12739, 12943.673165
12740, 12271.914054
12741, 11731.544943
12742, 12054.472363
12743, 12960.496070
12744, 13527.607677
12745, 12751.804112
12746, 12680.994541
12747, 12591.535206
12748, 12291.362521
12749, 12214.383823
12750, 13388.947013
12751, 12672.398714
12752, 12825.670621
12753, 12110.260081
12754, 12134.446577
12755, 11244.918013
12756, 13384.107977
12757, 13101.128422
12758, 12503.541424
12759, 12801.025903
12760, 12249.455397
12761, 12071.264527
12762, 12792.015308
12763, 11601.277095
12764, 12554.065445
12765, 12518.225549
12766, 12139.091438
12767, 12978.760374
12768, 11394.184150
12769, 12975.765411
12770, 12967.390475
12771, 13129.634920
12772, 12775.815819
12773, 12941.328800
12774, 13044.346757
12775, 12583.980309
12776, 14061.674813
12777, 13112.593089
12778, 13978.916024
12779, 12536.820914
12780, 12622.294383
12781, 12782.578399
12782, 12295.426414
12783, 13211.827052
12784, 12707.792518
12785, 13227.756785
12786, 13040.468990
12787, 14253.997957
12788, 13211.097386
12789, 14493.257456
12790, 14169.156281
12791, 12443.100523
12792, 13106.527146
12793, 13426.125769
12794, 12741.079996
12795, 12165.810290
12796, 12744.613015
12797, 13730.965795
12798, 13149.181850
12799, 13135.631457
12800, 13042.521043
12801, 12707.391471
12802, 11865.026491
12803, 11856.343902
12804, 12418.254863
12805, 14707.879646
12806, 13092.734172
12807, 13630.172451
12808, 14050.314170
12809, 12836.828827
12810, 11941.282690
12811, 12652.172307
12812, 12279.390195
12813, 12619.321710
12814, 11777.840327
12815, 12790.501633
12816, 13201.033279
12817, 12748.564326
12818, 12119.958793
12819, 13041.930649
12820, 12963.461237
12821, 11679.390656
12822, 11357.935861
12823, 13437.239722
12824, 12818.638389
12825, 13315.883362
12826, 12623.009736
12827, 12116.146935
12828, 12782.838509
12829, 12935.972909
12830, 13162.352597
12831, 12122.596895
12832, 12722.567658
12833, 12278.225527
12834, 13583.961334
12835, 11935.416025
12836, 12782.637896
12837, 12856.657256
12838, 12541.413500
12839, 14602.695824
12840, 13080.917962
12841, 12261.176918
12842, 13440.533117
12843, 13838.521919
12844, 13203.107494
12845, 12383.815464
12846, 12854.880613
12847, 13681.308764
12848, 13188.575476
12849, 12755.859578
12850, 12738.199392
12851, 12455.371195
12852, 12773.501962
12853, 12383.773940
12854, 12151.720429
12855, 13909.885808
12856, 11269.711420
12857, 12810.238227
12858, 13748.844318
12859, 12208.461505
12860, 12393.807779
12861, 12425.635087
12862, 13977.494231
12863, 13102.910872
12864, 12620.487487
12865, 13700.559215
12866, 12091.955618
12867, 13757.402117
12868, 13234.257421
12869, 12684.093231
12870, 12222.078007
12871, 11932.827512
12872, 13198.983097
12873, 13509.469012
12874, 12290.591001
12875, 13024.391351
12876, 12569.244676
12877, 13215.020445
12878, 12831.334437
12879, 13216.113588
12880, 14082.996619
12881, 12644.317036
12882, 13830.894733
12883, 12764.133410
12884, 12587.457239
12885, 12834.242137
12886, 12312.689186
12887, 12806.381049
12888, 12052.325090
12889, 12997.505428
12890, 12188.758621
12891, 12695.374827
12892, 12609.525025
12893, 12456.711147
12894, 12767.105654
12895, 13049.259165
12896, 12947.757110
12897, 13149.328955
12898, 12194.913493
12899, 13199.630497
12900, 13386.017617
12901, 12114.229916
12902, 12582.040623
12903, 13099.897198
12904, 12997.217582
12905, 12525.081528
12906, 13603.331455
12907, 13083.780061
12908, 12949.988133
12909, 12635.020506
12910, 13528.492126
12911, 12696.455928
12912, 13239.025917
12913, 11807.245202
12914, 13520.507443
12915, 13060.100080
12916, 12450.365950
12917, 12782.475235
12918, 12755.538851
12919, 13537.288444
12920, 12794.062117
12921, 13489.351189
12922, 12326.125083
12923, 12025.904035
12924, 14307.907160
12925, 12927.683962
12926, 12461.849090
12927, 12502.332756
12928, 12598.256128
12929, 13514.555595
12930, 13081.123854
12931, 12943.561128
12932, 14030.164137
12933, 12445.415159
12934, 13037.985477
12935, 12511.650742
12936, 13441.476010
12937, 12615.991362
12938, 11828.655589
12939, 13256.185101
12940, 12050.356016
12941, 12790.607218
12942, 13004.791194
12943, 13912.050540
12944, 12847.709598
12945, 12854.223586
12946, 12747.186455
12947, 12658.133420
12948, 11684.430013
12949, 13499.492144
12950, 13378.366867
12951, 11954.478026
12952, 13046.274885
12953, 12509.524352
12954, 13616.985203
12955, 12919.388100
12956, 12300.492887
12957, 12742.517945
12958, 13022.483935
12959, 12946.383576
12960, 12266.968735
12961, 12831.176300
12962, 12427.142573
12963, 13029.345995
12964, 12773.240138
12965, 13314.127530
12966, 13077.076502
12967, 12594.471661
12968, 12221.217022
12969, 12542.116410
12970, 12475.748909
12971, 12275.369077
12972, 13594.370404
12973, 12075.763616
12974, 13372.415092
12975, 13363.858136
12976, 12906.320357
12977, 11837.019333
12978, 13129.422872
12979, 13830.593124
12980, 13044.207949
12981, 12555.975172
12982, 12752.046460
12983, 11795.778821
12984, 12070.123360
12985, 12356.988478
12986, 13177.334883
12987, 12124.670287
12988, 12721.008804
12989, 13575.739199
12990, 13702.237243
12991, 13811.152984
12992, 12237.364762
12993, 13252.742615
12994, 12996.857201
12995, 12348.957676
12996, 13643.305975
12997, 12329.627202
12998, 13226.499604
12999, 13031.062591
13000, 12536.965826
13001, 13289.759929
13002, 13484.181489
13003, 13830.458063
13004, 12590.272467
13005, 13459.662672
13006, 12737.152067
13007, 13523.340623
13008, 12369.284268
13009, 12815.406917
13010, 13332.603697
13011, 11758.746081
13012, 12969.470435
13013, 12185.882811
13014, 12998.253099
13015, 13349.656211
13016, 11610.811405
13017, 12318.948280
13018, 13096.383864
13019, 13988.515620
13020, 12481.938181
13021, 12510.787934
13022, 13376.368989
13023, 12531.572774
13024, 13064.487904
13025, 13152.898216
13026, 12578.111897
13027, 12596.989818
13028, 12362.549406
13029, 13357.315170
13030, 11994.464744
13031, 12623.368094
13032, 13233.716582
13033, 13772.963958
13034, 12800.804638
13035, 12034.892956
13036, 11462.751717
13037, 13710.367877
13038, 12354.901147
13039, 12683.497666
13040, 12566.907715
13041, 12416.668204
13042, 12641.911791
13043, 12447.950191
13044, 12665.309040
13045, 12610.881090
13046, 13880.235853
13047, 12258.857514
13048, 13412.546626
13049, 13010.665123
13050, 12774.695258
13051, 13280.438885
13052, 12615.977616
13053, 12323.212453
13054, 12573.710858
13055, 13302.417148
13056, 12412.790810
13057, 15101.941095
13058, 13034.789019
13059, 13123.773304
13060, 12880.659012
13061, 13517.252363
13062, 13737.541064
13063, 12575.146154
13064, 12505.909267
13065, 13088.960348
13066, 14431.853811
13067, 12530.780334
13068, 12497.833091
13069, 12908.878814
13070, 13357.179824
13071, 12884.084275
13072, 13776.397862
13073, 14114.458877
13074, 12578.607493
13075, 13525.746248
13076, 13375.591594
13077, 12149.441385
13078, 12161.046236
13079, 12811.872092
13080, 14385.828838
13081, 12018.017519
13082, 12659.759763
13083, 13052.483801
13084, 12978.956771
13085, 12285.597327
13086, 13957.892288
13087, 12389.328912
13088, 13037.330825
13089, 12839.325174
13090, 12263.440508
13091, 12098.013945
13092, 13669.463734
13093, 13337.916701
13094, 11914.808064
13095, 12236.529756
13096, 12487.183037
13097, 13969.200465
13098, 13274.032027
13099, 13993.964841
13100, 13231.250251
13101, 13720.641639
13102, 14488.065600
13103, 12508.273077
13104, 13010.543823
13105, 13101.673102
13106, 13206.180043
13107, 13024.958972
13108, 12524.802143
13109, 13473.260318
13110, 13444.462852
13111, 14051.768562
13112, 13076.515305
13113, 13678.738525
13114, 12992.638600
13115, 13088.883770
13116, 12970.866544
13117, 13714.809111
13118, 13980.314156
13119, 13085.510831
13120, 13584.804707
13121, 13330.201575
13122, 12714.928904
13123, 13417.567404
13124, 13363.340624
13125, 13407.798356
13126, 12748.106836
13127, 13688.670783
13128, 13179.151915
13129, 13092.020801
13130, 13561.372079
13131, 12698.422963
13132, 13470.881161
13133, 12711.661811
13134, 12965.190726
13135, 13137.402965
13136, 13002.133616
13137, 12632.454717
13138, 12384.525700
13139, 13902.095191
13140, 11960.222545
13141, 13297.972090
13142, 13765.168909
13143, 12692.841628
13144, 12702.739064
13145, 13427.029190
13146, 11997.508090
13147, 12600.778394
13148, 13549.070385
13149, 13720.524315
13150, 13896.229106
13151, 12851.487435
13152, 14446.074610
13153, 13832.733021
13154, 12106.952448
13155, 13225.417604
13156, 13109.771526
13157, 14227.492828
13158, 12325.105062
13159, 13364.579761
13160, 12208.624844
13161, 14189.334673
13162, 14393.847437
13163, 13477.313300
13164, 13402.291186
13165, 12647.400065
13166, 12061.497374
13167, 13549.616524
13168, 12853.384610
13169, 12970.076864
13170, 12087.601847
13171, 13313.518911
13172, 13473.356925
13173, 12553.835897
13174, 13407.865703
13175, 13910.297925
13176, 14471.796132
13177, 13343.514461
13178, 13173.623331
13179, 13876.381214
13180, 14062.645480
13181, 12306.951169
13182, 12773.334964
13183, 13363.964645
13184, 12433.627035
13185, 13250.940687
13186, 12948.647979
13187, 12364.794556
13188, 12458.481411
13189, 12895.939837
13190, 14225.985066
13191, 13144.860171
13192, 12422.429766
13193, 12762.130570
13194, 12452.697949
13195, 13817.052610
13196, 12318.024540
13197, 13326.880976
13198, 13520.551179
13199, 13431.284095
13200, 13429.426557
13201, 13844.688112
13202, 13513.875230
13203, 12742.330153
13204, 13372.111027
13205, 13620.581654
13206, 13319.216910
13207, 14179.981326
13208, 12826.241212
13209, 13755.586224
13210, 13497.556372
13211, 12749.447913
13212, 14848.907479
13213, 13704.351192
13214, 13638.953256
13215, 13417.976919
13216, 11219.469784
13217, 13315.354454
13218, 13475.952286
13219, 13296.338997
13220, 14693.871721
13221, 13231.152590
13222, 13695.709510
13223, 13547.562249
13224, 13475.686728
13225, 12721.759379
13226, 12338.781121
13227, 12639.840279
13228, 12758.315221
13229, 13016.730237
13230, 13000.301749
13231, 12933.159097
13232, 14113.086554
13233, 13916.249804
13234, 13518.856138
13235, 13829.206252
13236, 14126.469885
13237, 13464.674994
13238, 12132.229837
13239, 13008.560475
13240, 14693.126396
13241, 12371.371104
13242, 13203.388052
13243, 13625.730601
13244, 12840.477114
13245, 12833.524363
13246, 13260.453273
13247, 12344.990831
13248, 14241.157795
13249, 13039.982571
13250, 13739.789079
13251, 13563.981279
13252, 13285.679899
13253, 12774.968380
13254, 12885.190006
13255, 12915.687832
13256, 12512.920601
13257, 13810.077608
13258, 12558.791980
13259, 12197.016386
13260, 12771.140404
13261, 13099.547722
13262, 11949.714361
13263, 13066.815733
